x,y,z,j1,j2,j3,j4
0.278539,-0.111729,0.077917,111.8569,-71.0931,29.0071,148.2737
-0.027137,0.410749,0.929215,-3.7798,62.3194,-54.0205,-54.8725
0.483109,0.215685,0.439875,65.9415,-35.5298,50.6855,154.4220
0.521319,-0.047624,0.297786,95.2196,-20.0685,-19.9858,107.9155
0.435927,0.014401,0.329957,88.1079,-57.3525,68.3497,102.6927
0.101469,-0.232214,0.111235,156.3964,-84.7599,56.9481,-74.0475
0.114055,-0.403836,0.953431,164.2288,59.5430,-43.6108,-90.5469
0.095853,0.591972,0.548792,9.1976,1.9078,-11.8073,-0.3954
-0.124128,0.189844,0.180521,-33.1784,-27.7707,-82.3621,115.8062
0.107356,-0.494147,0.903820,167.7427,27.7306,11.8483,-89.1783
-0.099717,-0.432593,0.846936,-167.0195,5.5973,62.8047,155.5630
0.478514,-0.134799,0.304441,105.7327,-45.4022,39.9446,145.5748
0.290542,0.266838,1.036457,47.4352,50.6853,-3.6697,136.4386
-0.232680,0.217044,0.183902,-46.9912,-78.0390,66.4611,106.7230
0.499391,0.134033,0.724227,74.9763,-6.9299,55.3095,139.0566
-0.337509,-0.228858,0.348611,-124.1404,2.0450,-79.4746,-61.8405
0.023034,0.485647,0.879420,2.7155,47.4175,-38.4280,-125.8039
0.291175,0.160233,1.020937,61.1761,72.7879,-48.4139,-146.8189
-0.462331,0.073219,0.718640,-81.0008,45.8716,-73.3020,143.0956
-0.404393,-0.169205,0.977158,-112.7052,51.8051,-23.3130,91.5813
0.337314,-0.184282,0.304070,118.6487,-4.5370,-78.1371,-134.7630
-0.053055,0.499039,0.915171,-6.0685,34.6776,-2.2694,-94.5380
0.428476,-0.288798,0.753444,123.9804,-2.5464,51.7130,-28.8287
0.152663,0.199026,1.053744,37.4901,84.7398,-55.6269,6.7783
-0.234659,-0.168356,1.021376,-125.6574,32.7943,59.1399,-105.4379
-0.295226,0.146870,0.081324,-63.5504,-49.8704,-16.0905,-69.2736
-0.445060,0.373375,0.637039,-50.0057,-6.7343,29.9391,133.4512
-0.040101,0.092104,0.145516,156.4719,-69.0003,-86.3244,98.7149
-0.026390,-0.050222,0.044322,-152.2794,-61.7511,-54.5128,-43.2857
-0.347259,-0.232720,0.151776,-123.8285,-51.9908,15.2300,-7.9609
0.318143,-0.070775,1.076194,102.5419,65.4378,-21.1419,-126.2707
0.567839,-0.026954,0.782492,92.7177,18.5891,2.4551,86.5624
0.144729,-0.493585,0.520279,163.6579,-32.0710,62.8761,-28.5438
0.428631,-0.381741,0.393838,131.6884,-16.7715,-2.8933,-86.2762
-0.518454,-0.181016,0.823436,-109.2464,19.1738,11.4372,-49.7757
-0.463611,0.331569,0.397232,-54.4281,-11.5574,-15.0387,108.4333
0.370386,-0.220978,0.930100,120.8209,19.9200,46.7885,91.7498
0.050074,-0.218282,0.023881,167.0799,-73.6657,13.5348,-43.5662
-0.438480,0.075180,0.622072,-80.2709,39.3291,-86.0582,27.2342
0.332696,-0.306258,0.977784,132.6306,44.5517,-7.7634,9.4839
0.363621,-0.313445,0.226127,130.7617,-43.8317,17.9853,-53.9223
0.296146,0.077447,0.061830,75.3445,-55.7398,-8.9079,2.7462
-0.076735,0.586968,0.462751,-7.4481,-10.1749,-2.4834,116.7305
0.516573,-0.019034,0.856729,92.1102,39.6688,-27.8958,-83.1598
-0.334429,0.059888,1.001069,-79.8474,72.9016,-53.4876,-88.9872
0.155355,0.252549,0.169302,31.5976,-81.1944,67.0090,36.4136
0.493934,0.148164,0.601636,73.3025,-23.2887,63.5105,-54.6553
0.566379,0.110300,0.549215,78.9798,-17.0991,34.1206,-103.0152
0.345999,0.230565,0.955639,56.3216,60.2657,-44.3404,-140.0694
-0.325448,0.252393,0.967153,-52.2055,26.1134,41.7159,-68.7270
-0.588646,0.104393,0.659171,-79.9435,5.4884,4.9632,-151.9117
-0.112510,0.028108,1.069866,-75.9734,49.2395,68.1210,-94.9074
-0.447726,-0.112560,0.901351,-104.1119,17.1249,43.2092,84.9555
-0.355168,0.285896,0.865509,-51.1674,54.3784,-54.8198,-1.7629
0.055958,0.095708,1.141872,30.3140,63.4642,37.3969,118.5069
-0.188324,0.101348,1.128235,-61.7127,79.4630,-26.1040,-30.9262
0.183554,0.323510,1.028835,29.5699,62.9390,-30.5419,25.5398
0.543819,0.208927,0.516357,68.9840,-17.8398,28.1362,-127.5921
-0.074296,-0.033220,1.095670,-114.0910,56.2033,61.2622,73.2025
-0.108699,-0.433519,0.639629,-165.9240,41.1199,-84.8804,-82.3355
-0.581838,0.139751,0.566279,-76.4940,4.9203,-15.0686,-28.5926
-0.072565,-0.024970,0.007419,71.0114,-83.5507,-34.2134,49.0824
0.006647,0.035951,-0.008246,-169.5256,-83.1111,-25.3035,-159.5557
0.250706,-0.336336,0.865480,143.2990,7.3325,66.6970,-76.5000
-0.135161,-0.205287,1.110388,-146.6390,77.2154,-29.2950,123.0705
-0.296809,0.154287,0.141228,-62.5337,-72.5526,48.6138,-107.8953
-0.086315,0.582227,0.713655,-8.4326,12.3496,1.0720,-52.2251
-0.201436,-0.134010,0.092034,-123.6347,-84.7990,51.8913,-11.4531
0.084332,-0.441588,0.901346,169.1882,55.2665,-48.2003,22.2116
-0.080463,-0.117771,0.067633,34.3414,-82.2360,-57.3704,85.3544
0.395282,-0.312609,0.332639,128.3387,-8.1943,-43.7907,33.2038
-0.447179,-0.311664,0.803458,-124.8748,11.7435,25.5546,-126.4069
-0.286918,0.133856,0.210522,-64.9896,-78.9766,73.8357,-147.8166
0.082684,-0.005186,1.129785,-86.4114,79.5177,46.5476,-52.5181
0.465496,0.117498,0.718135,75.8337,-11.8919,69.4570,1.2926
-0.153314,0.252992,0.053919,-31.2161,-61.2773,1.5134,8.1346
-0.263834,-0.017511,0.218363,-93.7973,-20.0133,-85.7300,-101.4698
-0.293114,0.281157,0.718987,-46.1928,54.5013,-91.0534,75.4743
-0.031093,0.403412,0.133957,-4.4073,-51.0522,7.8821,-103.5587
-0.115495,-0.173909,0.072616,-146.4114,-47.1848,-50.0660,-150.2450
0.159146,-0.108051,0.095824,124.1742,-43.3468,-61.6716,92.6895
-0.207457,-0.245448,0.206549,-139.7949,-20.4678,-71.8018,-35.3207
-0.258082,0.211438,0.965537,-50.6733,22.5561,65.8201,150.3280
0.243134,0.274128,1.054089,41.5710,58.1260,-14.0801,103.7998
0.557409,0.051899,0.706014,84.6806,27.7795,-36.7050,-69.9720
-0.046519,0.051592,1.141081,137.9602,79.9674,41.6518,-120.9186
0.162131,-0.224443,1.116332,144.1568,62.3373,0.8643,-38.3300
-0.103243,0.075816,0.008733,-53.7084,-65.5653,-28.6046,30.9412
-0.454078,-0.207091,0.632974,-114.5162,-21.5845,68.6571,-139.2502
-0.282702,-0.336931,0.814627,-140.0017,56.1617,-69.8306,84.4509
0.172991,-0.131676,0.207798,-52.7227,-84.8416,-90.5620,98.0314
0.218336,0.486255,0.380977,24.1808,-4.2038,-39.6176,-28.9084
-0.243160,-0.120456,0.153186,-116.3527,-30.4265,-67.2840,23.5773
0.211323,-0.219386,0.088095,136.0725,-44.3904,-33.6205,-138.6601
0.014364,0.189225,0.069010,4.3410,-48.5320,-51.6945,-40.7002
-0.443094,-0.190453,0.312545,-113.2592,-9.0879,-48.7364,-149.1065
-0.365471,0.390699,0.681399,-43.0892,31.9284,-51.9528,-8.8550
-0.406353,0.281553,0.852130,-55.2828,46.1534,-42.2278,-105.8310
-0.423613,-0.086718,0.945548,-101.5692,23.3090,41.1835,-85.4186
0.462778,0.027792,0.766991,86.5632,49.8671,-69.3436,74.9017
-0.459990,-0.069702,0.726327,-98.6164,46.8915,-73.4615,150.5209
0.342004,-0.196097,0.164608,119.8289,-31.1189,-37.4074,8.1332
0.408078,-0.222160,0.380154,118.5641,3.8508,-67.2787,-43.4570
-0.552094,-0.232533,0.653592,-112.8401,6.5163,1.1760,-48.6623
-0.077502,0.472706,0.612571,-9.3111,34.2263,-75.9287,50.5830
-0.420329,0.224542,0.347660,-61.8886,-2.4047,-58.0555,115.0535
0.172804,-0.335102,0.170053,152.7209,-28.5371,-46.0618,26.6789
0.124027,0.380194,0.293744,18.0674,-64.5240,72.1004,-73.8713
0.172413,0.098246,1.143673,60.3242,63.8063,16.4388,-116.4420
-0.489915,0.252307,0.824534,-62.7514,26.2712,-5.6556,89.4305
0.476455,-0.196998,0.707940,112.4635,37.3582,-57.6312,61.6586
0.182347,0.484107,0.890948,20.6397,30.5443,1.1232,-103.7454
0.069992,0.005759,1.071940,-94.7039,69.8405,70.3669,-49.5902
-0.503159,-0.170928,0.865257,-108.7631,30.1435,-4.6275,95.1830
-0.050057,0.106655,1.145514,-25.1426,64.1368,34.2424,7.8345
-0.424027,0.222654,0.846919,-62.2963,8.6145,50.2357,-28.5723
-0.178622,0.056332,0.139304,107.5036,-82.5400,-76.3380,-83.6535
0.169682,0.539955,0.767792,17.4454,10.8822,18.0739,146.6451
0.232428,-0.316448,0.845564,143.7031,65.1130,-77.8691,159.4375
-0.199551,-0.311944,0.981876,-147.3929,26.4942,51.0680,90.2042
-0.529448,-0.043238,0.859558,-94.6688,22.7054,12.2044,93.8918
0.060738,0.513886,0.400061,6.7408,-39.7706,50.4351,-28.4945
0.169496,0.333884,0.336589,26.9147,0.9261,-86.1331,-152.0941
-0.165821,0.242394,0.052810,-34.3760,-61.8647,2.3806,122.5241
0.449740,-0.248247,0.394108,118.8977,0.9838,-51.1451,62.9885
-0.035037,0.375664,0.115861,-5.3283,-57.3677,15.6530,-159.4610
-0.368898,-0.114704,1.025145,-107.2724,59.4838,-25.2830,-29.8853
0.513925,0.201340,0.750719,68.6063,3.1190,34.1762,-143.0569
-0.086593,-0.356814,0.896652,-166.3589,70.5516,-74.3983,13.8847
-0.315916,0.070546,0.980530,-77.4121,25.2004,63.9399,-11.3552
0.261622,0.144992,1.056850,61.0047,75.5298,-42.9913,10.1695
0.244536,-0.170873,0.985438,124.9446,81.1017,-68.1355,-72.8400
0.163698,0.437455,0.400782,20.5162,6.8600,-69.2114,54.6929
0.453541,0.058305,0.416847,82.6745,10.0621,-74.1846,67.3278
-0.209725,-0.086146,1.137366,-112.3307,64.0582,9.1932,-66.4614
-0.561647,-0.119742,0.529715,-102.0351,9.4084,-35.0252,-2.8581
0.226344,-0.291266,0.945670,142.1491,69.9682,-62.2763,-137.0309
0.327459,-0.316659,0.640744,134.0395,40.2186,-82.3096,59.2802
0.196269,0.267426,0.992557,36.2756,27.4880,58.3743,0.4164
0.070316,0.581137,0.721679,6.8991,16.7950,-7.7026,-73.5382
-0.437665,-0.409072,0.625024,-133.0659,8.9667,-11.2794,153.2682
-0.528657,-0.190607,0.791285,-109.8268,25.5836,-12.0296,100.1604
0.071208,0.116468,1.110412,31.4415,54.9418,50.5084,106.0986
0.578624,0.066852,0.703920,83.4095,19.8939,-19.0695,102.2796
0.343171,-0.229806,0.879595,123.8085,62.4767,-65.6838,34.9312
-0.176632,0.222063,0.075220,-38.4992,-74.3684,33.2946,-140.0646
0.328780,-0.439319,0.331840,143.1893,-27.5805,7.8389,35.0639
0.151512,0.013684,0.055429,84.8392,-52.9289,-51.1993,-154.3073
-0.544819,-0.095337,0.558935,-99.9256,17.3577,-47.7704,24.1633
-0.235409,-0.078472,0.996281,-108.4355,29.3973,74.4717,-28.0453
-0.570749,-0.035785,0.772951,-93.5877,19.3029,-1.5896,-99.2351
0.349979,-0.252180,0.230528,125.7749,-58.2267,46.9556,80.9749
0.312694,0.216543,0.113452,55.2971,-47.2414,-8.6226,40.6873
0.145948,-0.305802,0.163159,154.4866,-28.4414,-55.1460,-44.1469
0.083402,0.070996,0.097405,-130.4061,-74.2413,-71.0684,74.6958
-0.395969,-0.015152,0.705303,-92.1914,54.3766,-94.8054,-12.2161
-0.101856,0.000951,1.125846,90.5347,81.3761,46.9055,-49.4708
0.115666,0.082126,0.189940,54.6242,-33.1390,-94.9524,-80.3129
-0.184280,0.134083,0.032415,-53.9602,-58.4317,-21.7147,-0.4930
-0.345357,0.102916,0.869866,-73.4059,71.1239,-81.4280,-14.5118
-0.508382,0.029863,0.292447,-86.6383,-17.4561,-29.0900,31.5278
-0.405877,0.320605,0.882571,-51.6946,36.1245,-14.0115,69.8591
-0.335066,0.094956,0.198512,-74.1775,-73.2389,63.3555,-152.2313
-0.519934,-0.127963,0.458359,-103.8265,-33.1685,49.8626,-2.3695
-0.204534,-0.306633,0.897151,-146.2955,11.1018,73.9403,-106.0384
-0.122938,-0.006725,0.064042,86.8690,-79.8784,-57.9429,-125.7384
-0.395932,0.318028,0.854937,-51.2272,42.5700,-34.3532,-84.3973
-0.400661,0.282846,0.506358,-54.7799,19.8706,-70.7046,-66.8463
0.312304,0.039276,1.062144,82.8321,71.4510,-35.4605,110.7500
-0.027534,0.000363,0.015676,-89.2446,-70.0343,-41.8550,-32.9068
0.485933,-0.120845,0.625676,103.9653,-22.3082,68.3292,-138.2060
-0.392866,0.124594,0.888885,-72.4041,11.0044,63.9133,93.2924
0.422642,-0.052412,0.174522,97.0692,-32.6670,-26.4795,129.4261
0.519511,-0.062507,0.490021,96.8608,-33.2223,57.7428,25.7407
0.128758,0.039969,1.071838,-107.2454,78.7749,65.7739,63.3400
0.188156,0.052437,0.011182,74.4275,-75.1417,9.8887,64.0652
0.211559,-0.411137,0.200213,152.7709,-45.7476,15.3466,41.7740
-0.351120,0.397950,0.588993,-41.4227,-22.5189,57.8057,-147.6114
-0.401307,-0.415850,0.749658,-136.0196,13.1969,7.6412,105.8906
0.315182,-0.429425,0.791991,143.7227,6.4780,37.0248,36.0790
-0.364936,0.358374,0.394485,-45.5197,-41.2083,52.1462,-159.7730
-0.234346,0.464888,0.427664,-26.7523,5.2492,-52.8737,92.4412
0.479753,-0.278513,0.817372,120.1366,24.4399,-3.0756,-132.1943
-0.273445,0.273757,0.936106,-44.9673,18.3698,59.7775,49.5225
0.486305,-0.312445,0.677851,122.7203,21.1434,-27.9648,7.7835
-0.315832,-0.377283,0.929563,-140.0666,34.8487,1.3117,-31.2019
-0.392140,0.327678,0.707632,-50.1174,38.1456,-59.4359,1.9743
-0.099391,-0.126766,1.104910,-141.9017,52.5662,49.8727,121.9723
0.383913,0.246806,0.391001,57.2642,-51.1513,71.3664,-97.1655
0.399380,0.023720,0.419780,86.6011,13.6298,-90.5817,73.0632
0.165423,-0.441002,0.411792,159.4385,-47.5229,69.2605,81.2578
0.521553,0.295450,0.510825,60.4692,-7.8182,2.9824,28.0503
-0.276171,0.308971,0.317692,-41.7917,-3.2356,-72.5540,-15.8562
-0.220557,-0.491727,0.604681,-155.8420,24.6874,-54.1614,-107.5786
-0.137243,0.430167,0.237073,-17.6951,-20.4898,-40.7462,131.3920
0.583157,-0.068568,0.576063,96.7061,-11.6043,27.1948,113.2286
-0.029798,0.368099,0.893306,-4.6281,70.1534,-74.5791,-81.3226
-0.076761,0.409890,0.673434,-10.6070,48.4155,-91.5884,39.1931
-0.550132,0.033611,0.667368,-86.5038,27.6491,-45.5208,148.6396
0.349176,-0.459809,0.743754,142.7872,20.9943,-12.4675,139.7613
-0.129350,0.238176,1.118361,-28.5059,65.8531,-6.2199,-151.5467
-0.292767,0.266636,1.019725,-47.6744,38.4575,23.0930,120.7115
0.164042,-0.187660,0.098453,138.8418,-84.2298,52.9677,-70.4138
-0.254788,0.455124,0.630937,-29.2410,30.1035,-60.4791,-72.4454
-0.174024,-0.227473,0.048753,-142.5829,-60.9507,-1.7365,98.0583
-0.089249,0.232719,0.199947,-20.9820,-23.5900,-83.8206,105.2343
-0.366025,-0.214124,0.929693,-120.3276,59.7778,-49.6050,106.4879
-0.342830,0.201738,0.126061,-59.5254,-48.2571,-1.2438,-98.9048
0.067824,-0.159092,1.061138,-23.0896,83.3960,65.3027,137.7157
0.560453,0.068516,0.468780,83.0301,3.5288,-35.6653,-69.7938
-0.305482,-0.132791,0.124754,-113.4943,-71.1777,42.3471,3.1547
-0.129234,0.527733,0.777967,-13.7601,6.0916,33.8327,18.9504
-0.004662,-0.022265,0.141160,11.8269,-58.3120,-88.1962,71.2720
0.103931,-0.307141,0.106582,161.3051,-40.4953,-36.7134,51.3032
-0.163061,0.215613,1.110017,-37.0991,71.1154,-19.6896,107.4050
0.157269,0.487842,0.682480,17.8681,-13.4236,61.0080,-149.0434
0.140186,0.406095,0.909041,19.0449,15.6646,53.4455,-5.5696
-0.038044,0.005971,1.147293,98.9198,77.5263,39.8309,-121.1318
0.074263,0.323586,0.892389,12.9256,76.2675,-83.4144,-133.3896
-0.468748,-0.099659,0.462627,-102.0028,14.9694,-71.5682,97.1249
0.040930,-0.097826,0.091779,157.2958,-49.8058,-69.4463,-106.5133
0.356981,-0.005717,1.031028,90.9175,66.3702,-35.8195,52.4155
0.231426,-0.220053,0.185932,133.5570,-77.9106,66.7688,114.5760
-0.361333,0.371248,0.842026,-44.2246,40.1172,-32.2584,-50.2114
0.165807,0.026168,0.011868,81.0313,-82.8081,22.4359,43.4175
0.140298,0.477117,0.689248,16.3862,-14.2751,66.0655,-139.4227
0.190947,-0.333267,0.808214,150.1892,64.6525,-86.0834,71.6675
0.519458,-0.021378,0.281173,92.3566,-35.3928,13.2995,-81.1808
-0.268947,0.507630,0.404611,-27.9151,-21.7387,11.5031,-27.9740
-0.225502,-0.301399,1.003230,-143.1967,31.4922,41.0738,89.9664
0.337027,0.159380,1.018850,64.6905,64.2319,-35.4390,73.1828
0.336415,-0.051203,0.235027,98.6542,-75.2028,74.4924,107.6999
-0.339967,0.394165,0.880429,-40.7778,25.5219,10.7997,-66.3318
0.379187,0.087812,0.370230,76.9613,6.0692,-87.4182,3.2591
0.466248,-0.129813,0.940655,105.5583,36.3147,0.9130,-96.8124
-0.173865,0.219728,1.070857,-38.3536,77.4082,-41.7430,74.1612
-0.096609,0.543136,0.816795,-10.0859,18.2210,12.1052,44.1391
0.558069,-0.178736,0.711438,107.7590,7.8027,11.6927,-32.4470
-0.043718,-0.124709,1.163601,-160.6814,70.9054,15.3155,119.1230
0.063599,-0.306409,0.127731,168.2741,-75.5244,49.4474,-74.2502
-0.230864,0.534825,0.727128,-23.3480,9.5501,11.1728,39.6757
0.228634,-0.340682,0.362029,146.1342,4.1036,-80.7838,138.1242
-0.055863,-0.141846,-0.003264,-158.5040,-72.9643,-5.7660,-142.9784
0.213348,-0.068222,0.021302,107.7325,-64.5665,-8.6637,-65.3217
-0.342668,-0.339392,0.775096,-134.7248,-3.0687,61.9503,-99.0486
-0.183875,-0.371818,0.865184,-153.6863,61.9549,-68.1309,-107.5818
0.187645,0.261891,0.222102,35.6216,-17.8375,-75.4704,-82.8983
0.218838,-0.399843,0.236057,151.3076,-21.2516,-38.4151,-64.5138
-0.212238,-0.342760,0.946793,-148.2341,63.3999,-51.7180,-112.9485
-0.132849,0.515778,0.670221,-14.4438,-12.3307,53.8548,34.3306
0.343910,-0.133448,1.003925,111.2078,31.1410,43.4925,113.0735
0.033399,0.148382,0.123847,-167.3150,-78.1876,-75.6981,-36.2104
-0.159630,0.066364,1.034210,112.5743,81.1978,74.0244,138.3729
0.360330,-0.431802,0.593922,140.1557,-16.2810,43.1667,-58.6673
-0.222985,-0.317195,0.788082,-144.8932,62.8176,-88.0227,-53.9474
0.008833,0.004909,-0.006517,60.9390,-77.5957,-27.6764,-149.6214
-0.181461,-0.250007,0.064205,-144.0270,-54.8117,-10.3151,-54.0120
0.595972,0.051098,0.572262,85.0995,-7.1777,15.5598,-115.2549
0.253872,0.482947,0.622634,27.7297,25.1705,-50.7034,14.6725
0.324519,0.260206,0.498000,51.2767,24.9413,-92.5250,0.5759
0.315867,-0.251322,1.025231,128.5078,43.3077,10.8630,-144.2251
0.118757,-0.028286,0.026500,103.3974,-60.7937,-40.8513,-31.2526
0.465936,-0.054074,0.952180,96.6198,44.5161,-14.7096,-130.1721
0.176333,-0.111076,1.139581,122.2078,76.6246,-17.0497,-155.9096
-0.249433,-0.356955,0.166251,-145.0549,-48.2692,11.4381,-102.0074
-0.035213,-0.083376,1.055294,-157.1036,49.3202,74.7302,68.3413
0.340677,0.428371,0.624446,38.4947,-15.7210,49.8472,157.8122
0.152631,0.078742,0.007483,62.7109,-66.5814,-16.2474,-85.6559
0.360330,-0.078362,0.203070,102.2692,-69.6604,59.2028,-12.0799
-0.319238,-0.125658,0.972244,-111.4855,73.7925,-61.6239,-41.4079
0.254659,0.225999,0.312920,48.4122,-2.8210,-90.0889,-113.8133
0.433697,0.259600,0.904028,59.0963,37.6223,-11.9841,-50.1962
-0.114791,-0.543988,0.730990,-168.0843,29.7018,-35.2600,78.0761
-0.256934,-0.096486,0.045265,-110.5825,-67.2548,10.6877,129.4832
0.444707,-0.159833,0.845198,109.7690,7.6454,53.1187,-22.9642
-0.175577,-0.107440,0.216160,58.5366,-82.8809,-94.1462,-124.6089
-0.180433,-0.486244,0.875645,-159.6414,22.5574,17.2346,-95.0293
0.283508,0.186250,0.084597,56.6971,-60.5531,11.9684,-76.1893
-0.402612,-0.108053,0.872460,-105.0230,8.3940,66.0494,33.1476
0.035794,0.334864,0.918042,6.1012,75.7874,-76.8726,42.4803
-0.151957,0.236613,0.176334,-32.7092,-84.0478,72.0490,-56.9846
-0.233141,0.005106,0.080896,-88.7453,-84.9905,49.0164,-22.6183
-0.463866,-0.124628,0.460099,-105.0386,-42.5381,71.0044,-105.0294
-0.117157,-0.562422,0.714785,-168.2331,3.0231,24.6580,91.2141
-0.344911,-0.427125,0.362966,-141.0785,-31.6575,24.4304,-66.4402
-0.196649,0.385210,0.195605,-27.0442,-27.8019,-33.5860,112.6858
0.381298,0.383439,0.839973,44.8396,20.4163,12.7107,67.7779
-0.071570,-0.293887,0.218213,-166.3132,-18.7875,-78.6321,51.2744
0.201593,0.261046,1.085387,37.6771,57.7866,-2.2113,-91.9040
0.422334,-0.202954,0.281408,115.6668,-51.6322,46.7322,38.2810
-0.099725,-0.527036,0.334313,-169.2853,-14.3856,-24.7640,-72.8924
-0.198286,-0.377444,0.535154,-152.2853,29.6583,-91.2124,146.8478
0.564450,-0.037853,0.451845,93.8366,-26.1953,32.6111,-149.7108
-0.107287,-0.214068,1.067952,-153.3809,42.4936,52.3893,-108.5933
0.308327,0.180961,1.011455,59.5907,68.5266,-44.3470,148.0127
0.251521,0.156373,0.091462,58.1304,-74.4915,38.2456,-112.5573
-0.259059,-0.302748,0.747160,-139.4467,58.1086,-90.2667,158.5351
0.099426,-0.016272,0.131721,-80.7057,-70.0334,-82.3383,128.8329
-0.573101,-0.041833,0.566558,-94.1748,-16.1909,36.1056,57.7373
-0.037237,-0.127945,0.003409,-163.7732,-67.4651,-23.0534,109.0014
-0.031261,0.543157,0.442716,-3.2940,3.8464,-43.9386,17.3091
-0.100359,0.407823,0.290604,-13.8249,-61.1149,65.7525,114.0542
-0.291501,-0.137832,0.959421,-115.3064,21.4849,70.0246,26.0621
-0.169828,-0.491767,0.723275,-160.9481,37.4381,-54.0997,-25.0669
-0.491214,-0.032156,0.884462,-93.7454,17.9577,33.4653,5.8171
0.419152,-0.078817,0.580040,100.6495,35.8700,-91.8255,73.6283
-0.573639,-0.118180,0.718783,-101.6411,16.9413,-8.7204,54.4947
-0.064961,-0.172853,1.077075,-159.4030,46.0493,58.0157,2.8950
-0.115193,-0.507942,0.885018,-167.2224,30.7397,-0.9305,30.8718
0.253463,-0.067671,0.046947,104.9486,-55.2597,-20.6555,48.0336
-0.459325,0.208655,0.635234,-65.5693,33.1397,-66.6641,-9.9010
0.453669,-0.295612,0.572076,123.0884,20.8771,-53.2711,-153.7499
-0.101000,0.522793,0.306075,-10.9345,-21.1435,-14.6962,61.9853
0.128608,0.244729,0.046998,27.7225,-57.6529,-11.9157,-44.0604
-0.001977,0.114571,1.144435,-0.9886,63.9752,35.3612,-155.5937
-0.509430,0.230522,0.525016,-65.6528,12.2349,-43.5453,41.6983
0.473295,-0.035650,0.782482,94.3075,48.8104,-63.5516,-60.7550
-0.184841,-0.384933,1.003923,-154.3501,40.9764,9.2162,81.9443
-0.063238,-0.155393,0.179059,22.1440,-77.5933,-89.5569,-11.4440
-0.095600,-0.252040,0.083231,-159.2281,-78.6430,41.7463,117.1519
0.024285,0.062114,1.066881,-158.6456,68.8239,72.2268,-53.5138
0.071665,0.546183,0.373420,7.4751,-31.3817,26.2300,155.0910
-0.250432,-0.346838,0.926620,-144.1691,18.9260,49.1569,66.1997
-0.131521,-0.128376,0.006677,-134.3067,-68.7857,-8.3088,118.5649
0.079567,-0.291630,1.009280,164.7392,30.4675,60.1018,121.9872
0.061535,0.129402,-0.005395,25.4328,-78.9113,6.4363,-107.2213
0.337583,0.385218,0.876368,41.2295,20.5240,23.0733,-63.4365
0.263517,0.035699,1.008009,82.2850,30.7699,67.9495,-73.3545
0.141025,-0.532671,0.454084,165.1711,-29.9929,41.7279,92.6172
0.254275,-0.016863,0.073000,93.7941,-46.6910,-40.4918,-143.1194
0.516905,0.186347,0.823950,70.1755,19.6338,10.4026,-16.9713
0.394723,0.065896,0.128310,80.5223,-47.4477,-2.4439,-101.5698
-0.331692,0.484308,0.455628,-34.4064,-17.1972,12.6485,-3.5084
-0.285525,0.516998,0.515271,-28.9108,-14.7781,20.6246,8.2908
-0.271412,0.520263,0.715311,-27.5503,9.7064,7.9181,88.0990
-0.155729,0.113652,1.119436,-53.8779,54.9961,37.3068,-30.0114
-0.403486,-0.406357,0.390611,-135.2031,-16.4497,-4.4686,-134.7421
-0.418246,-0.214381,0.957799,-117.1384,36.6647,5.1415,83.9772
0.180435,-0.140272,0.062812,127.8618,-83.2344,41.6133,17.0732
0.012391,0.381992,0.257348,1.8579,-12.3060,-69.2484,151.7427
0.119981,0.087975,1.163494,53.7496,72.3713,8.0288,53.1024
0.240370,0.078283,0.169774,71.9608,-28.2250,-75.3689,142.6501
0.286888,-0.490354,0.778457,149.6697,22.9985,-9.0402,62.7770
-0.339148,0.314718,0.203622,-47.1397,-46.5492,17.9484,-4.6910
-0.155697,0.444166,0.352098,-19.3175,-50.5328,60.9197,-150.2726
0.374340,0.040237,0.108783,83.8649,-53.2280,4.4729,-111.9075
-0.462068,-0.007665,0.268450,-90.9504,-15.2037,-45.8737,-33.5864
-0.090860,0.431876,0.669631,-11.8809,45.0575,-85.0441,-13.0293
0.438823,0.028124,0.354430,86.3329,1.4720,-71.2926,-26.5914
0.139653,0.094303,0.084809,55.9702,-46.5318,-60.8654,91.2251
0.428451,-0.204792,0.312661,115.5470,-50.4954,51.7536,-35.3276
0.055606,0.144102,1.158540,21.1004,68.9810,14.6736,-29.8599
-0.263793,-0.348835,0.970632,-142.9030,30.2856,27.8425,-145.4261
-0.138679,0.116475,1.040492,-49.9733,39.9801,71.0831,-79.9388
